Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;
5.5. НАГРУЗКА НА РАБОТНИКОВ СФЕРЫ ЗДРАВООХРАНЕНИЯ;;;;;;;;;
"5.5.2. Численность населения на одного работника  среднего медицинского персонала1);2)";;;;;;;;;
"(на конец года; человек)";;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;92,9;94,7;94,3;94,6;95,9;94,6;95,5;96,3;98,4
Центральный         федеральный округ;97,9;100,2;100,4;100,5;102,8;102,1;103,1;106,5;108,8
Белгородская область;84,9;86,2;87,3;88,6;88,6;88,2;88,9;91,4;93,5
Брянская область;88,0;87,9;88,4;88,3;87,5;84,7;83,6;85,4;89,0
Владимирская область;98,2;105,8;106,8;108,1;108,7;101,0;101,2;101,6;106,8
Воронежская область;85,1;86,5;85,9;87,2;88,3;87,6;90,1;90,0;91,4
Ивановская область;73,8;96,3;95,5;97,1;93,3;96,7;96,5;97,4;98,1
Калужская область;97,3;99,1;98,0;99,5;102,2;99,2;96,4;100,8;104,0
Костромская область;81,5;85,9;82,4;83,4;85,6;86,9;85,8;86,6;87,5
Курская область;86,4;83,9;85,4;85,0;86,0;84,5;86,5;88,2;89,5
Липецкая область;79,3;83,2;81,8;84,6;84,7;85,0;86,8;87,7;87,1
Московская область;120,8;137,7;131,8;130,4;132,0;125,1;128,6;130,7;137,6
Орловская область;86,2;87,2;86,0;85,9;87,7;86,4;85,6;84,6;86,1
Рязанская область;85,2;87,8;89,0;90,7;91,9;92,2;89,0;92,7;90,3
Смоленская область;89,6;94,7;92,9;93,5;93,6;94,4;95,2;95,8;99,2
Тамбовская область;91,1;93,2;94,7;93,3;97,2;91,4;91,1;91,8;93,3
Тверская область;94,0;95,7;95,3;96,9;97,5;98,8;99,0;98,3;101,8
Тульская область;87,2;97,3;100,1;99,6;98,6;99,0;98,0;98,6;100,3
Ярославская область;90,6;91,7;89,7;91,7;93,6;94,2;94,8;98,0;99,3
г. Москва;110,1;100,6;103,7;102,2;107,8;110,1;111,5;120,1;120,8
Северо-Западный       федеральный округ;90,5;92,1;92,4;93,3;93,1;89,6;90,5;91,1;93,3
Республика Карелия;76,2;78,1;80,1;80,9;85,0;87,4;86,0;82,2;86,7
Республика Коми;71,8;68,7;67,4;68,2;67,4;65,2;68,1;68,6;69,3
Архангельская область;70,8;72,1;71,8;72,0;72,4;72,7;74,2;75,4;76,5
в том числе: ;;;;;;;;;
Ненецкий автономный округ;112,1;87,7;87,0;84,5;78,9;78,8;80,6;84,3;81,2
Архангельская область      без автономного округа;70,0;71,7;71,4;71,6;72,2;72,5;74,0;75,1;76,3
Вологодская область;83,2;86,3;89,6;90,5;90,1;90,3;91,6;92,2;92,4
Калининградская область;119,5;129,0;113,4;110,0;114,2;113,5;114,4;116,4;117,2
Ленинградская область;135,9;131,9;136,3;136,9;138,9;132,6;128,9;129,4;130,8
Мурманская область;72,0;65,7;66,0;67,0;68,6;68,5;70,2;72,5;75,1
Новгородская область;91,7;87,3;89,6;90,6;93,0;91,2;90,9;93,6;95,7
Псковская область;87,2;91,8;93,0;94,2;94,6;94,0;95,7;98,1;99,8
г. Санкт-Петербург;96,4;100,6;100,4;101,6;98,0;89,7;90,3;90,3;93,1
Южный                федеральный округ;104,3;104,5;104,8;105,3;107,4;103,2;103,8;103,5;106,1
Республика Адыгея;93,5;92,3;94,5;98,9;104,1;100,8;105,6;102,7;105,4
Республика Калмыкия;74,3;84,4;87,8;86,0;85,9;88,4;88,9;90,7;92,5
Республика Крым;;;;;106,4;97,9;93,3;94,9;93,7
Краснодарский край;108,5;110,1;112,9;113,5;116,8;110,6;111,2;108,8;112,5
Астраханская область;84,6;86,8;82,6;84,3;86,0;81,3;82,6;83,8;88,5
Волгоградская область;99,0;100,2;100,0;98,5;97,1;94,1;95,1;96,4;101,8
Ростовская область;113,2;109,0;107,6;108,5;111,3;109,8;111,7;113,0;113,4
г. Севастополь;;;;;121,3;118,2;127,7;107,1;111,0
Северо-Кавказский         федеральный округ;111,9;113,0;110,5;109,6;109,4;109,6;108,6;106,4;106,5
Республика Дагестан;126,4;122,5;122,3;121,7;117,1;117,0;116,1;111,4;110,2
Республика Ингушетия;157,2;142,6;127,7;129,8;123,8;119,7;116,9;114,9;122,6
Кабардино-Балкарская Республика;90,3;91,8;89,6;88,0;88,0;95,9;95,9;94,9;93,7
Карачаево-Черкесская Республика;92,0;95,1;90,4;91,8;97,6;90,7;91,3;90,0;90,2
Республика Северная          Осетия – Алания;99,6;96,3;91,0;89,7;92,1;90,0;87,6;89,5;91,5
Чеченская Республика;…;136,4;135,3;136,6;140,7;141,6;141,1;132,9;130,9
Ставропольский край;110,5;108,5;105,6;103,1;103,5;103,1;101,9;101,5;102,1
Приволжский        федеральный округ;86,8;89,0;89,3;89,8;89,8;89,3;90,9;91,4;93,2
Республика Башкортостан;89,4;90,2;90,3;91,3;92,3;89,1;91,4;92,2;95,3
Республика Марий Эл;81,8;83,7;86,3;88,3;91,1;94,4;95,0;94,2;96,0
Республика Мордовия;76,7;83,9;83,3;83,4;85,2;86,7;88,7;87,8;89,2
Республика Татарстан;87,6;93,9;93,4;93,7;94,0;89,4;89,5;89,9;90,9
Удмуртская Республика;79,7;81,8;82,7;83,8;84,9;77,5;87,9;93,0;97,0
Чувашская Республика;85,2;87,0;86,6;87,6;89,9;87,7;88,6;89,3;91,0
Пермский край;86,2;91,1;94,1;95,3;94,4;96,5;96,5;95,5;97,5
Кировская область;74,2;77,0;77,6;78,3;79,5;83,3;85,0;86,3;88,3
Нижегородская область ;95,4;91,0;88,7;86,6;88,0;88,0;89,0;90,8;91,7
Оренбургская область;78,6;76,6;77,6;79,3;78,0;79,0;79,9;81,0;83,6
Пензенская область;85,6;89,6;89,3;90,9;92,7;94,3;94,2;92,9;95,6
Самарская область;101,5;107,3;107,8;109,1;102,2;104,0;106,2;105,0;107,2
Саратовская область;88,9;90,3;89,9;90,1;90,5;92,4;93,3;91,9;91,8
Ульяновская область;77,1;78,3;79,8;78,3;77,8;78,5;79,1;80,0;81,1
Уральский           федеральный округ;87,6;86,0;86,6;87,0;87,5;86,1;86,8;87,3;88,7
Курганская область;83,2;80,9;79,2;81,9;82,4;84,8;86,0;86,5;87,3
Свердловская область ;90,8;89,2;89,9;89,2;90,0;90,4;90,7;92,5;92,1
Тюменская область;79,8;77,2;79,5;79,2;79,2;75,3;76,2;74,8;76,9
в том числе:;;;;;;;;;
Ханты-Мансийский      автономный округ – Югра;73,6;66,9;68,7;69,3;68,9;64,7;65,9;65,0;68,9
Ямало-Ненецкий            автономный округ;72,5;71,7;76,4;76,3;77,1;71,1;71,5;67,5;69,2
Тюменская область без автономных округов;91,8;97,3;98,7;96,2;96,5;94,8;95,3;94,1;92,4
Челябинская область;93,3;93,7;93,0;95,0;96,0;94,6;95,9;98,0;100,9
Сибирский           федеральный округ;87,6;89,5;86,6;87,2;88,8;88,0;88,5;89,1;91,3
Республика Алтай;77,2;71,8;73,0;73,9;74,1;75,8;76,8;77,4;80,1
Республика Тыва;73,9;72,0;68,6;71,6;68,4;69,4;66,2;66,8;67,9
Республика Хакасия;94,8;89,1;91,2;91,4;92,3;92,8;92,8;92,1;95,7
Алтайский край;92,5;91,6;87,7;87,4;90,7;88,7;89,6;91,2;95,0
Красноярский край;88,5;82,7;82,1;81,9;83,7;84,3;84,6;85,4;84,6
Иркутская область;91,9;89,7;87,5;88,8;88,3;89,7;90,3;89,4;90,6
Кемеровская область;93,2;93,5;88,3;89,4;91,8;87,1;86,9;88,5;94,8
Новосибирская область ;86,1;93,7;96,0;97,6;99,1;95,7;97,3;97,3;99,5
Омская область;78,6;87,9;77,6;78,0;80,6;82,8;84,3;84,7;85,2
Томская область;92,5;98,2;96,0;96,3;96,5;94,7;93,9;96,0;99,7
Дальневосточный       федеральный округ;89,5;90,1;87,8;87,5;89,8;88,6;89,3;87,7;91,6
